attendance_id,student_id,school_id,date,status
14526,56,1,2021-08-27,1
14527,56,1,2021-08-30,1
14528,56,1,2021-08-31,0
14529,56,1,2021-09-01,1
14530,56,1,2021-09-02,1
14531,56,1,2021-09-03,1
14532,56,1,2021-09-06,1
14533,56,1,2021-09-07,1
14534,56,1,2021-09-08,0
14535,56,1,2021-09-09,0
14536,56,1,2021-09-10,1
14537,56,1,2021-09-13,0
14538,56,1,2021-09-14,1
14539,56,1,2021-09-15,0
14540,56,1,2021-09-16,1
14541,56,1,2021-09-17,1
14542,56,1,2021-09-20,1
14543,56,1,2021-09-21,0
14544,56,1,2021-09-22,0
14545,56,1,2021-09-23,1
14546,56,1,2021-09-24,1
14547,56,1,2021-09-27,1
14548,56,1,2021-09-28,0
14549,56,1,2021-09-29,1
14550,56,1,2021-09-30,0
14551,56,1,2021-10-01,1
14552,56,1,2021-10-04,1
14553,56,1,2021-10-05,0
14554,56,1,2021-10-06,0
14555,56,1,2021-10-07,1
14556,56,1,2021-10-08,1
14557,56,1,2021-10-11,0
14558,56,1,2021-10-12,1
14559,56,1,2021-10-13,0
14560,56,1,2021-10-14,1
14561,56,1,2021-10-15,0
14562,56,1,2021-10-18,1
14563,56,1,2021-10-19,1
14564,56,1,2021-10-20,0
14565,56,1,2021-10-21,1
14566,56,1,2021-10-22,0
14567,56,1,2021-10-25,0
14568,56,1,2021-10-26,1
14569,56,1,2021-10-27,0
14570,56,1,2021-10-28,1
14571,56,1,2021-10-29,1
14572,56,1,2021-11-01,0
14573,56,1,2021-11-02,0
14574,56,1,2021-11-03,1
14575,56,1,2021-11-04,1
14576,56,1,2021-11-05,0
14577,56,1,2021-11-08,0
14578,56,1,2021-11-09,0
14579,56,1,2021-11-10,1
14580,56,1,2021-11-11,1
14581,56,1,2021-11-12,0
14582,56,1,2021-11-15,0
14583,56,1,2021-11-16,1
14584,56,1,2021-11-17,0
14585,56,1,2021-11-18,1
14586,56,1,2021-11-19,0
14587,56,1,2021-11-22,1
14588,56,1,2021-11-23,0
14589,56,1,2021-11-24,1
14590,56,1,2021-11-25,0
14591,56,1,2021-11-26,0
14592,56,1,2021-11-29,0
14593,56,1,2021-11-30,1
14594,56,1,2021-12-01,0
14595,56,1,2021-12-02,0
14596,56,1,2021-12-03,1
14597,56,1,2021-12-06,0
14598,56,1,2021-12-07,1
14599,56,1,2021-12-08,1
14600,56,1,2021-12-09,1
14601,56,1,2021-12-10,1
14602,56,1,2021-12-13,1
14603,56,1,2021-12-14,0
14604,56,1,2021-12-15,1
14605,56,1,2021-12-16,1
14606,56,1,2021-12-17,0
14607,56,1,2021-12-20,1
14608,56,1,2021-12-21,1
14609,56,1,2021-12-22,0
14610,56,1,2021-12-23,1
14611,56,1,2021-12-24,0
14612,56,1,2021-12-27,0
14613,56,1,2021-12-28,0
14614,56,1,2021-12-29,0
14615,56,1,2021-12-30,1
14616,56,1,2021-12-31,1
14617,57,1,2021-01-01,1
14618,57,1,2021-01-04,1
14619,57,1,2021-01-05,0
14620,57,1,2021-01-06,0
14621,57,1,2021-01-07,0
14622,57,1,2021-01-08,0
14623,57,1,2021-01-11,0
14624,57,1,2021-01-12,0
14625,57,1,2021-01-13,0
14626,57,1,2021-01-14,0
14627,57,1,2021-01-15,0
14628,57,1,2021-01-18,1
14629,57,1,2021-01-19,1
14630,57,1,2021-01-20,0
14631,57,1,2021-01-21,1
14632,57,1,2021-01-22,0
14633,57,1,2021-01-25,1
14634,57,1,2021-01-26,0
14635,57,1,2021-01-27,0
14636,57,1,2021-01-28,0
14637,57,1,2021-01-29,1
14638,57,1,2021-02-01,0
14639,57,1,2021-02-02,0
14640,57,1,2021-02-03,1
14641,57,1,2021-02-04,1
14642,57,1,2021-02-05,0
14643,57,1,2021-02-08,0
14644,57,1,2021-02-09,0
14645,57,1,2021-02-10,0
14646,57,1,2021-02-11,0
14647,57,1,2021-02-12,0
14648,57,1,2021-02-15,0
14649,57,1,2021-02-16,0
14650,57,1,2021-02-17,1
14651,57,1,2021-02-18,1
14652,57,1,2021-02-19,0
14653,57,1,2021-02-22,0
14654,57,1,2021-02-23,1
14655,57,1,2021-02-24,1
14656,57,1,2021-02-25,1
14657,57,1,2021-02-26,0
14658,57,1,2021-03-01,0
14659,57,1,2021-03-02,1
14660,57,1,2021-03-03,0
14661,57,1,2021-03-04,0
14662,57,1,2021-03-05,0
14663,57,1,2021-03-08,0
14664,57,1,2021-03-09,1
14665,57,1,2021-03-10,0
14666,57,1,2021-03-11,0
14667,57,1,2021-03-12,0
14668,57,1,2021-03-15,0
14669,57,1,2021-03-16,0
14670,57,1,2021-03-17,0
14671,57,1,2021-03-18,0
14672,57,1,2021-03-19,0
14673,57,1,2021-03-22,0
14674,57,1,2021-03-23,0
14675,57,1,2021-03-24,0
14676,57,1,2021-03-25,0
14677,57,1,2021-03-26,0
14678,57,1,2021-03-29,1
14679,57,1,2021-03-30,1
14680,57,1,2021-03-31,0
14681,57,1,2021-04-01,0
14682,57,1,2021-04-02,1
14683,57,1,2021-04-05,1
14684,57,1,2021-04-06,1
14685,57,1,2021-04-07,0
14686,57,1,2021-04-08,0
14687,57,1,2021-04-09,0
14688,57,1,2021-04-12,1
14689,57,1,2021-04-13,0
14690,57,1,2021-04-14,1
14691,57,1,2021-04-15,0
14692,57,1,2021-04-16,1
14693,57,1,2021-04-19,0
14694,57,1,2021-04-20,0
14695,57,1,2021-04-21,1
14696,57,1,2021-04-22,0
14697,57,1,2021-04-23,1
14698,57,1,2021-04-26,1
14699,57,1,2021-04-27,0
14700,57,1,2021-04-28,1
14701,57,1,2021-04-29,0
14702,57,1,2021-04-30,1
14703,57,1,2021-05-03,0
14704,57,1,2021-05-04,1
14705,57,1,2021-05-05,1
14706,57,1,2021-05-06,1
14707,57,1,2021-05-07,1
14708,57,1,2021-05-10,0
14709,57,1,2021-05-11,1
14710,57,1,2021-05-12,0
14711,57,1,2021-05-13,0
14712,57,1,2021-05-14,0
14713,57,1,2021-05-17,1
14714,57,1,2021-05-18,1
14715,57,1,2021-05-19,1
14716,57,1,2021-05-20,0
14717,57,1,2021-05-21,0
14718,57,1,2021-05-24,1
14719,57,1,2021-05-25,0
14720,57,1,2021-05-26,1
14721,57,1,2021-05-27,0
14722,57,1,2021-05-28,1
14723,57,1,2021-05-31,0
14724,57,1,2021-06-01,0
14725,57,1,2021-06-02,0
14726,57,1,2021-06-03,1
14727,57,1,2021-06-04,0
14728,57,1,2021-06-07,1
14729,57,1,2021-06-08,1
14730,57,1,2021-06-09,1
14731,57,1,2021-06-10,0
14732,57,1,2021-06-11,1
14733,57,1,2021-06-14,0
14734,57,1,2021-06-15,0
14735,57,1,2021-06-16,1
14736,57,1,2021-06-17,1
14737,57,1,2021-06-18,1
14738,57,1,2021-06-21,1
14739,57,1,2021-06-22,1
14740,57,1,2021-06-23,0
14741,57,1,2021-06-24,0
14742,57,1,2021-06-25,1
14743,57,1,2021-06-28,0
14744,57,1,2021-06-29,0
14745,57,1,2021-06-30,1
14746,57,1,2021-07-01,1
14747,57,1,2021-07-02,1
14748,57,1,2021-07-05,0
14749,57,1,2021-07-06,1
14750,57,1,2021-07-07,1
14751,57,1,2021-07-08,1
14752,57,1,2021-07-09,0
14753,57,1,2021-07-12,1
14754,57,1,2021-07-13,0
14755,57,1,2021-07-14,1
14756,57,1,2021-07-15,1
14757,57,1,2021-07-16,0
14758,57,1,2021-07-19,0
14759,57,1,2021-07-20,1
14760,57,1,2021-07-21,0
14761,57,1,2021-07-22,0
14762,57,1,2021-07-23,0
14763,57,1,2021-07-26,1
14764,57,1,2021-07-27,0
14765,57,1,2021-07-28,1
14766,57,1,2021-07-29,0
14767,57,1,2021-07-30,1
14768,57,1,2021-08-02,0
14769,57,1,2021-08-03,0
14770,57,1,2021-08-04,0
14771,57,1,2021-08-05,0
14772,57,1,2021-08-06,0
14773,57,1,2021-08-09,0
14774,57,1,2021-08-10,1
14775,57,1,2021-08-11,0
14776,57,1,2021-08-12,0
14777,57,1,2021-08-13,0
14778,57,1,2021-08-16,0
14779,57,1,2021-08-17,1
14780,57,1,2021-08-18,0
14781,57,1,2021-08-19,0
14782,57,1,2021-08-20,0
14783,57,1,2021-08-23,1
14784,57,1,2021-08-24,1
14785,57,1,2021-08-25,1
14786,57,1,2021-08-26,1
14787,57,1,2021-08-27,1
14788,57,1,2021-08-30,0
14789,57,1,2021-08-31,1
14790,57,1,2021-09-01,0
14791,57,1,2021-09-02,1
14792,57,1,2021-09-03,0
14793,57,1,2021-09-06,0
14794,57,1,2021-09-07,0
14795,57,1,2021-09-08,1
14796,57,1,2021-09-09,1
14797,57,1,2021-09-10,0
14798,57,1,2021-09-13,1
14799,57,1,2021-09-14,0
14800,57,1,2021-09-15,0
14801,57,1,2021-09-16,0
14802,57,1,2021-09-17,0
14803,57,1,2021-09-20,0
14804,57,1,2021-09-21,0
14805,57,1,2021-09-22,0
14806,57,1,2021-09-23,0
14807,57,1,2021-09-24,1
14808,57,1,2021-09-27,1
14809,57,1,2021-09-28,0
14810,57,1,2021-09-29,0
14811,57,1,2021-09-30,0
14812,57,1,2021-10-01,1
14813,57,1,2021-10-04,0
14814,57,1,2021-10-05,1
14815,57,1,2021-10-06,1
14816,57,1,2021-10-07,1
14817,57,1,2021-10-08,1
14818,57,1,2021-10-11,0
14819,57,1,2021-10-12,1
14820,57,1,2021-10-13,1
14821,57,1,2021-10-14,0
14822,57,1,2021-10-15,0
14823,57,1,2021-10-18,1
14824,57,1,2021-10-19,1
14825,57,1,2021-10-20,0
14826,57,1,2021-10-21,1
14827,57,1,2021-10-22,1
14828,57,1,2021-10-25,1
14829,57,1,2021-10-26,1
14830,57,1,2021-10-27,1
14831,57,1,2021-10-28,0
14832,57,1,2021-10-29,0
14833,57,1,2021-11-01,0
14834,57,1,2021-11-02,1
14835,57,1,2021-11-03,0
14836,57,1,2021-11-04,1
14837,57,1,2021-11-05,1
14838,57,1,2021-11-08,1
14839,57,1,2021-11-09,0
14840,57,1,2021-11-10,1
14841,57,1,2021-11-11,1
14842,57,1,2021-11-12,1
14843,57,1,2021-11-15,0
14844,57,1,2021-11-16,1
14845,57,1,2021-11-17,1
14846,57,1,2021-11-18,1
14847,57,1,2021-11-19,0
14848,57,1,2021-11-22,0
14849,57,1,2021-11-23,1
14850,57,1,2021-11-24,0
14851,57,1,2021-11-25,1
14852,57,1,2021-11-26,1
14853,57,1,2021-11-29,0
14854,57,1,2021-11-30,1
14855,57,1,2021-12-01,1
14856,57,1,2021-12-02,0
14857,57,1,2021-12-03,0
14858,57,1,2021-12-06,1
14859,57,1,2021-12-07,1
14860,57,1,2021-12-08,0
14861,57,1,2021-12-09,1
14862,57,1,2021-12-10,1
14863,57,1,2021-12-13,0
14864,57,1,2021-12-14,0
14865,57,1,2021-12-15,0
14866,57,1,2021-12-16,1
14867,57,1,2021-12-17,1
14868,57,1,2021-12-20,1
14869,57,1,2021-12-21,0
14870,57,1,2021-12-22,0
14871,57,1,2021-12-23,1
14872,57,1,2021-12-24,1
14873,57,1,2021-12-27,0
14874,57,1,2021-12-28,1
14875,57,1,2021-12-29,1
14876,57,1,2021-12-30,1
14877,57,1,2021-12-31,0
14878,58,1,2021-01-01,1
14879,58,1,2021-01-04,0
14880,58,1,2021-01-05,0
14881,58,1,2021-01-06,0
14882,58,1,2021-01-07,0
14883,58,1,2021-01-08,0
14884,58,1,2021-01-11,0
14885,58,1,2021-01-12,1
14886,58,1,2021-01-13,0
14887,58,1,2021-01-14,0
14888,58,1,2021-01-15,0
14889,58,1,2021-01-18,1
14890,58,1,2021-01-19,0
14891,58,1,2021-01-20,1
14892,58,1,2021-01-21,0
14893,58,1,2021-01-22,0
14894,58,1,2021-01-25,1
14895,58,1,2021-01-26,1
14896,58,1,2021-01-27,0
14897,58,1,2021-01-28,0
14898,58,1,2021-01-29,0
14899,58,1,2021-02-01,0
14900,58,1,2021-02-02,1
14901,58,1,2021-02-03,0
14902,58,1,2021-02-04,0
14903,58,1,2021-02-05,0
14904,58,1,2021-02-08,0
14905,58,1,2021-02-09,1
14906,58,1,2021-02-10,0
14907,58,1,2021-02-11,0
14908,58,1,2021-02-12,1
14909,58,1,2021-02-15,0
14910,58,1,2021-02-16,1
14911,58,1,2021-02-17,0
14912,58,1,2021-02-18,1
14913,58,1,2021-02-19,1
14914,58,1,2021-02-22,0
14915,58,1,2021-02-23,0
14916,58,1,2021-02-24,1
14917,58,1,2021-02-25,0
14918,58,1,2021-02-26,0
14919,58,1,2021-03-01,1
14920,58,1,2021-03-02,0
14921,58,1,2021-03-03,0
14922,58,1,2021-03-04,1
14923,58,1,2021-03-05,0
14924,58,1,2021-03-08,0
14925,58,1,2021-03-09,0
14926,58,1,2021-03-10,1
14927,58,1,2021-03-11,1
14928,58,1,2021-03-12,0
14929,58,1,2021-03-15,0
14930,58,1,2021-03-16,1
14931,58,1,2021-03-17,0
14932,58,1,2021-03-18,0
14933,58,1,2021-03-19,1
14934,58,1,2021-03-22,1
14935,58,1,2021-03-23,0
14936,58,1,2021-03-24,1
14937,58,1,2021-03-25,0
14938,58,1,2021-03-26,1
14939,58,1,2021-03-29,1
14940,58,1,2021-03-30,1
14941,58,1,2021-03-31,1
14942,58,1,2021-04-01,0
14943,58,1,2021-04-02,1
14944,58,1,2021-04-05,1
14945,58,1,2021-04-06,0
14946,58,1,2021-04-07,0
14947,58,1,2021-04-08,1
14948,58,1,2021-04-09,0
14949,58,1,2021-04-12,1
14950,58,1,2021-04-13,0
14951,58,1,2021-04-14,1
14952,58,1,2021-04-15,1
14953,58,1,2021-04-16,0
14954,58,1,2021-04-19,1
14955,58,1,2021-04-20,0
14956,58,1,2021-04-21,0
14957,58,1,2021-04-22,1
14958,58,1,2021-04-23,0
14959,58,1,2021-04-26,1
14960,58,1,2021-04-27,1
14961,58,1,2021-04-28,0
14962,58,1,2021-04-29,1
14963,58,1,2021-04-30,1
14964,58,1,2021-05-03,0
14965,58,1,2021-05-04,1
14966,58,1,2021-05-05,0
14967,58,1,2021-05-06,0
14968,58,1,2021-05-07,1
14969,58,1,2021-05-10,0
14970,58,1,2021-05-11,1
14971,58,1,2021-05-12,1
14972,58,1,2021-05-13,0
14973,58,1,2021-05-14,0
14974,58,1,2021-05-17,0
14975,58,1,2021-05-18,1
14976,58,1,2021-05-19,1
14977,58,1,2021-05-20,0
14978,58,1,2021-05-21,0
14979,58,1,2021-05-24,0
14980,58,1,2021-05-25,1
14981,58,1,2021-05-26,0
14982,58,1,2021-05-27,1
14983,58,1,2021-05-28,0
14984,58,1,2021-05-31,0
14985,58,1,2021-06-01,1
14986,58,1,2021-06-02,1
14987,58,1,2021-06-03,1
14988,58,1,2021-06-04,0
14989,58,1,2021-06-07,1
14990,58,1,2021-06-08,1
14991,58,1,2021-06-09,0
14992,58,1,2021-06-10,1
14993,58,1,2021-06-11,1
14994,58,1,2021-06-14,0
14995,58,1,2021-06-15,0
14996,58,1,2021-06-16,0
14997,58,1,2021-06-17,0
14998,58,1,2021-06-18,0
14999,58,1,2021-06-21,1
15000,58,1,2021-06-22,1
15001,58,1,2021-06-23,1
15002,58,1,2021-06-24,0
15003,58,1,2021-06-25,0
15004,58,1,2021-06-28,1
15005,58,1,2021-06-29,1
15006,58,1,2021-06-30,1
15007,58,1,2021-07-01,0
15008,58,1,2021-07-02,1
15009,58,1,2021-07-05,1
15010,58,1,2021-07-06,1
15011,58,1,2021-07-07,1
15012,58,1,2021-07-08,1
15013,58,1,2021-07-09,1
15014,58,1,2021-07-12,1
15015,58,1,2021-07-13,1
15016,58,1,2021-07-14,1
15017,58,1,2021-07-15,0
15018,58,1,2021-07-16,0
15019,58,1,2021-07-19,0
15020,58,1,2021-07-20,0
15021,58,1,2021-07-21,1
15022,58,1,2021-07-22,1
15023,58,1,2021-07-23,1
15024,58,1,2021-07-26,1
15025,58,1,2021-07-27,0
15026,58,1,2021-07-28,0
15027,58,1,2021-07-29,1
15028,58,1,2021-07-30,0
15029,58,1,2021-08-02,1
15030,58,1,2021-08-03,1
15031,58,1,2021-08-04,1
15032,58,1,2021-08-05,0
15033,58,1,2021-08-06,0
15034,58,1,2021-08-09,1
15035,58,1,2021-08-10,0
15036,58,1,2021-08-11,1
15037,58,1,2021-08-12,0
15038,58,1,2021-08-13,0
15039,58,1,2021-08-16,0
15040,58,1,2021-08-17,0
15041,58,1,2021-08-18,0
15042,58,1,2021-08-19,0
15043,58,1,2021-08-20,0
15044,58,1,2021-08-23,1
15045,58,1,2021-08-24,1
15046,58,1,2021-08-25,1
15047,58,1,2021-08-26,0
15048,58,1,2021-08-27,0
15049,58,1,2021-08-30,1
15050,58,1,2021-08-31,0
15051,58,1,2021-09-01,1
15052,58,1,2021-09-02,1
15053,58,1,2021-09-03,0
15054,58,1,2021-09-06,0
15055,58,1,2021-09-07,0
15056,58,1,2021-09-08,1
15057,58,1,2021-09-09,0
15058,58,1,2021-09-10,1
15059,58,1,2021-09-13,1
15060,58,1,2021-09-14,0
15061,58,1,2021-09-15,0
15062,58,1,2021-09-16,1
15063,58,1,2021-09-17,1
15064,58,1,2021-09-20,0
15065,58,1,2021-09-21,0
15066,58,1,2021-09-22,0
15067,58,1,2021-09-23,0
15068,58,1,2021-09-24,1
15069,58,1,2021-09-27,1
15070,58,1,2021-09-28,0
15071,58,1,2021-09-29,0
15072,58,1,2021-09-30,0
15073,58,1,2021-10-01,1
15074,58,1,2021-10-04,1
15075,58,1,2021-10-05,0
15076,58,1,2021-10-06,1
15077,58,1,2021-10-07,1
15078,58,1,2021-10-08,0
15079,58,1,2021-10-11,1
15080,58,1,2021-10-12,0
15081,58,1,2021-10-13,0
15082,58,1,2021-10-14,0
15083,58,1,2021-10-15,0
15084,58,1,2021-10-18,1
15085,58,1,2021-10-19,0
15086,58,1,2021-10-20,0
15087,58,1,2021-10-21,1
15088,58,1,2021-10-22,1
15089,58,1,2021-10-25,1
15090,58,1,2021-10-26,0
15091,58,1,2021-10-27,0
15092,58,1,2021-10-28,1
15093,58,1,2021-10-29,0
15094,58,1,2021-11-01,1
15095,58,1,2021-11-02,0
15096,58,1,2021-11-03,0
15097,58,1,2021-11-04,0
15098,58,1,2021-11-05,1
15099,58,1,2021-11-08,1
15100,58,1,2021-11-09,0
15101,58,1,2021-11-10,1
15102,58,1,2021-11-11,0
15103,58,1,2021-11-12,0
15104,58,1,2021-11-15,0
15105,58,1,2021-11-16,0
15106,58,1,2021-11-17,1
15107,58,1,2021-11-18,1
15108,58,1,2021-11-19,0
15109,58,1,2021-11-22,1
15110,58,1,2021-11-23,0
15111,58,1,2021-11-24,0
15112,58,1,2021-11-25,0
15113,58,1,2021-11-26,1
15114,58,1,2021-11-29,1
15115,58,1,2021-11-30,1
15116,58,1,2021-12-01,0
15117,58,1,2021-12-02,0
15118,58,1,2021-12-03,0
15119,58,1,2021-12-06,0
15120,58,1,2021-12-07,0
15121,58,1,2021-12-08,0
15122,58,1,2021-12-09,1
15123,58,1,2021-12-10,0
15124,58,1,2021-12-13,0
15125,58,1,2021-12-14,0
15126,58,1,2021-12-15,1
15127,58,1,2021-12-16,1
15128,58,1,2021-12-17,1
15129,58,1,2021-12-20,0
15130,58,1,2021-12-21,0
15131,58,1,2021-12-22,0
15132,58,1,2021-12-23,0
15133,58,1,2021-12-24,1
15134,58,1,2021-12-27,1
15135,58,1,2021-12-28,1
15136,58,1,2021-12-29,1
15137,58,1,2021-12-30,1
15138,58,1,2021-12-31,0
15139,59,1,2021-01-01,0
15140,59,1,2021-01-04,1
15141,59,1,2021-01-05,0
15142,59,1,2021-01-06,1
15143,59,1,2021-01-07,1
15144,59,1,2021-01-08,1
15145,59,1,2021-01-11,1
15146,59,1,2021-01-12,1
15147,59,1,2021-01-13,0
15148,59,1,2021-01-14,1
15149,59,1,2021-01-15,0
15150,59,1,2021-01-18,1
15151,59,1,2021-01-19,0
15152,59,1,2021-01-20,0
15153,59,1,2021-01-21,0
15154,59,1,2021-01-22,1
15155,59,1,2021-01-25,0
15156,59,1,2021-01-26,1
15157,59,1,2021-01-27,0
15158,59,1,2021-01-28,0
15159,59,1,2021-01-29,1
15160,59,1,2021-02-01,0
15161,59,1,2021-02-02,0
15162,59,1,2021-02-03,1
15163,59,1,2021-02-04,1
15164,59,1,2021-02-05,0
15165,59,1,2021-02-08,0
15166,59,1,2021-02-09,1
15167,59,1,2021-02-10,0
15168,59,1,2021-02-11,1
15169,59,1,2021-02-12,1
15170,59,1,2021-02-15,0
15171,59,1,2021-02-16,1
15172,59,1,2021-02-17,1
15173,59,1,2021-02-18,1
15174,59,1,2021-02-19,0
15175,59,1,2021-02-22,0
15176,59,1,2021-02-23,0
15177,59,1,2021-02-24,1
15178,59,1,2021-02-25,1
15179,59,1,2021-02-26,0
15180,59,1,2021-03-01,0
15181,59,1,2021-03-02,1
15182,59,1,2021-03-03,0
15183,59,1,2021-03-04,0
15184,59,1,2021-03-05,1
15185,59,1,2021-03-08,1
15186,59,1,2021-03-09,1
15187,59,1,2021-03-10,1
15188,59,1,2021-03-11,0
15189,59,1,2021-03-12,0
15190,59,1,2021-03-15,0
15191,59,1,2021-03-16,0
15192,59,1,2021-03-17,1
15193,59,1,2021-03-18,0
15194,59,1,2021-03-19,1
15195,59,1,2021-03-22,1
15196,59,1,2021-03-23,1
15197,59,1,2021-03-24,1
15198,59,1,2021-03-25,0
15199,59,1,2021-03-26,1
15200,59,1,2021-03-29,0
15201,59,1,2021-03-30,0
15202,59,1,2021-03-31,1
15203,59,1,2021-04-01,1
15204,59,1,2021-04-02,0
15205,59,1,2021-04-05,0
15206,59,1,2021-04-06,1
15207,59,1,2021-04-07,0
15208,59,1,2021-04-08,1
15209,59,1,2021-04-09,0
15210,59,1,2021-04-12,0
15211,59,1,2021-04-13,1
15212,59,1,2021-04-14,0
15213,59,1,2021-04-15,1
15214,59,1,2021-04-16,0
15215,59,1,2021-04-19,0
15216,59,1,2021-04-20,1
15217,59,1,2021-04-21,1
15218,59,1,2021-04-22,1
15219,59,1,2021-04-23,0
15220,59,1,2021-04-26,0
15221,59,1,2021-04-27,1
15222,59,1,2021-04-28,1
15223,59,1,2021-04-29,0
15224,59,1,2021-04-30,1
15225,59,1,2021-05-03,0
15226,59,1,2021-05-04,1
15227,59,1,2021-05-05,1
15228,59,1,2021-05-06,0
15229,59,1,2021-05-07,1
15230,59,1,2021-05-10,0
15231,59,1,2021-05-11,1
15232,59,1,2021-05-12,1
15233,59,1,2021-05-13,0
15234,59,1,2021-05-14,0
15235,59,1,2021-05-17,0
15236,59,1,2021-05-18,0
15237,59,1,2021-05-19,0
15238,59,1,2021-05-20,1
15239,59,1,2021-05-21,1
15240,59,1,2021-05-24,0
15241,59,1,2021-05-25,0
15242,59,1,2021-05-26,0
15243,59,1,2021-05-27,1
15244,59,1,2021-05-28,1
15245,59,1,2021-05-31,1
15246,59,1,2021-06-01,0
15247,59,1,2021-06-02,0
15248,59,1,2021-06-03,1
15249,59,1,2021-06-04,1
15250,59,1,2021-06-07,0
15251,59,1,2021-06-08,1
15252,59,1,2021-06-09,1
15253,59,1,2021-06-10,1
15254,59,1,2021-06-11,1
15255,59,1,2021-06-14,0
15256,59,1,2021-06-15,0
15257,59,1,2021-06-16,1
15258,59,1,2021-06-17,0
15259,59,1,2021-06-18,0
15260,59,1,2021-06-21,1
15261,59,1,2021-06-22,0
15262,59,1,2021-06-23,0
15263,59,1,2021-06-24,1
15264,59,1,2021-06-25,0
15265,59,1,2021-06-28,0
15266,59,1,2021-06-29,1
15267,59,1,2021-06-30,0
15268,59,1,2021-07-01,0
15269,59,1,2021-07-02,1
15270,59,1,2021-07-05,1
15271,59,1,2021-07-06,1
15272,59,1,2021-07-07,1
15273,59,1,2021-07-08,1
15274,59,1,2021-07-09,1
15275,59,1,2021-07-12,1
15276,59,1,2021-07-13,1
15277,59,1,2021-07-14,1
15278,59,1,2021-07-15,0
15279,59,1,2021-07-16,1
15280,59,1,2021-07-19,0
15281,59,1,2021-07-20,1
15282,59,1,2021-07-21,0
15283,59,1,2021-07-22,1
15284,59,1,2021-07-23,0
15285,59,1,2021-07-26,1
15286,59,1,2021-07-27,0
15287,59,1,2021-07-28,0
15288,59,1,2021-07-29,1
15289,59,1,2021-07-30,1
15290,59,1,2021-08-02,1
15291,59,1,2021-08-03,0
15292,59,1,2021-08-04,0
15293,59,1,2021-08-05,0
15294,59,1,2021-08-06,1
15295,59,1,2021-08-09,0
15296,59,1,2021-08-10,1
15297,59,1,2021-08-11,1
15298,59,1,2021-08-12,0
15299,59,1,2021-08-13,1
15300,59,1,2021-08-16,1
15301,59,1,2021-08-17,1
15302,59,1,2021-08-18,1
15303,59,1,2021-08-19,0
15304,59,1,2021-08-20,0
15305,59,1,2021-08-23,0
15306,59,1,2021-08-24,1
15307,59,1,2021-08-25,0
15308,59,1,2021-08-26,0
15309,59,1,2021-08-27,1
15310,59,1,2021-08-30,1
15311,59,1,2021-08-31,1
15312,59,1,2021-09-01,1
15313,59,1,2021-09-02,0
15314,59,1,2021-09-03,1
15315,59,1,2021-09-06,1
15316,59,1,2021-09-07,0
15317,59,1,2021-09-08,0
15318,59,1,2021-09-09,1
15319,59,1,2021-09-10,1
15320,59,1,2021-09-13,1
15321,59,1,2021-09-14,0
15322,59,1,2021-09-15,0
15323,59,1,2021-09-16,1
15324,59,1,2021-09-17,0
15325,59,1,2021-09-20,0
15326,59,1,2021-09-21,0
15327,59,1,2021-09-22,1
15328,59,1,2021-09-23,0
15329,59,1,2021-09-24,1
15330,59,1,2021-09-27,1
15331,59,1,2021-09-28,0
15332,59,1,2021-09-29,0
15333,59,1,2021-09-30,1
15334,59,1,2021-10-01,0
15335,59,1,2021-10-04,1
15336,59,1,2021-10-05,0
15337,59,1,2021-10-06,1
15338,59,1,2021-10-07,1
15339,59,1,2021-10-08,0
15340,59,1,2021-10-11,1
15341,59,1,2021-10-12,0
15342,59,1,2021-10-13,0
15343,59,1,2021-10-14,1
15344,59,1,2021-10-15,1
15345,59,1,2021-10-18,0
15346,59,1,2021-10-19,1
15347,59,1,2021-10-20,0
15348,59,1,2021-10-21,1
15349,59,1,2021-10-22,0
15350,59,1,2021-10-25,1
15351,59,1,2021-10-26,0
15352,59,1,2021-10-27,1
15353,59,1,2021-10-28,0
15354,59,1,2021-10-29,1
15355,59,1,2021-11-01,1
15356,59,1,2021-11-02,0
15357,59,1,2021-11-03,1
15358,59,1,2021-11-04,1
15359,59,1,2021-11-05,1
15360,59,1,2021-11-08,0
15361,59,1,2021-11-09,1
15362,59,1,2021-11-10,1
15363,59,1,2021-11-11,1
15364,59,1,2021-11-12,1
15365,59,1,2021-11-15,1
15366,59,1,2021-11-16,0
15367,59,1,2021-11-17,0
15368,59,1,2021-11-18,1
15369,59,1,2021-11-19,0
15370,59,1,2021-11-22,1
15371,59,1,2021-11-23,1
15372,59,1,2021-11-24,1
15373,59,1,2021-11-25,1
15374,59,1,2021-11-26,0
15375,59,1,2021-11-29,1
15376,59,1,2021-11-30,1
15377,59,1,2021-12-01,1
15378,59,1,2021-12-02,1
15379,59,1,2021-12-03,1
15380,59,1,2021-12-06,0
15381,59,1,2021-12-07,0
15382,59,1,2021-12-08,1
15383,59,1,2021-12-09,0
15384,59,1,2021-12-10,0
15385,59,1,2021-12-13,1
15386,59,1,2021-12-14,1
15387,59,1,2021-12-15,1
15388,59,1,2021-12-16,1
15389,59,1,2021-12-17,1
15390,59,1,2021-12-20,0
15391,59,1,2021-12-21,0
15392,59,1,2021-12-22,1
15393,59,1,2021-12-23,0
15394,59,1,2021-12-24,0
15395,59,1,2021-12-27,0
15396,59,1,2021-12-28,0
15397,59,1,2021-12-29,1
15398,59,1,2021-12-30,0
