attendance_id,student_id,school_id,date,status
11540,45,1,2021-03-19,1.0
11541,45,1,2021-03-22,0.0
11542,45,1,2021-03-23,0.0
11543,45,1,2021-03-24,0.0
11544,45,1,2021-03-25,0.0
11545,45,1,2021-03-26,1.0
11546,45,1,2021-03-29,1.0
11547,45,1,2021-03-30,0.0
11548,45,1,2021-03-31,1.0
11549,45,1,2021-04-01,1.0
11550,45,1,2021-04-02,0.0
11551,45,1,2021-04-05,0.0
11552,45,1,2021-04-06,0.0
11553,45,1,2021-04-07,0.0
11554,45,1,2021-04-08,0.0
11555,45,1,2021-04-09,1.0
11556,45,1,2021-04-12,1.0
11557,45,1,2021-04-13,1.0
11558,45,1,2021-04-14,0.0
11559,45,1,2021-04-15,0.0
11560,45,1,2021-04-16,0.0
11561,45,1,2021-04-19,1.0
11562,45,1,2021-04-20,1.0
11563,45,1,2021-04-21,0.0
11564,45,1,2021-04-22,0.0
11565,45,1,2021-04-23,1.0
11566,45,1,2021-04-26,0.0
11567,45,1,2021-04-27,0.0
11568,45,1,2021-04-28,
11569,45,1,2021-04-29,0.0
11570,45,1,2021-04-30,1.0
11571,45,1,2021-05-03,1.0
11572,45,1,2021-05-04,0.0
11573,45,1,2021-05-05,0.0
11574,45,1,2021-05-06,0.0
11575,45,1,2021-05-07,1.0
11576,45,1,2021-05-10,1.0
11577,45,1,2021-05-11,0.0
11578,45,1,2021-05-12,
11579,45,1,2021-05-13,1.0
11580,45,1,2021-05-14,1.0
11581,45,1,2021-05-17,0.0
11582,45,1,2021-05-18,0.0
11583,45,1,2021-05-19,1.0
11584,45,1,2021-05-20,0.0
11585,45,1,2021-05-21,1.0
11586,45,1,2021-05-24,1.0
11587,45,1,2021-05-25,1.0
11588,45,1,2021-05-26,0.0
11589,45,1,2021-05-27,1.0
11590,45,1,2021-05-28,1.0
11591,45,1,2021-05-31,0.0
11592,45,1,2021-06-01,1.0
11593,45,1,2021-06-02,1.0
11594,45,1,2021-06-03,1.0
11595,45,1,2021-06-04,0.0
11596,45,1,2021-06-07,0.0
11597,45,1,2021-06-08,0.0
11598,45,1,2021-06-09,0.0
11599,45,1,2021-06-10,1.0
11600,45,1,2021-06-11,1.0
11601,45,1,2021-06-14,0.0
11602,45,1,2021-06-15,0.0
11603,45,1,2021-06-16,0.0
11604,45,1,2021-06-17,0.0
11605,45,1,2021-06-18,0.0
11606,45,1,2021-06-21,0.0
11607,45,1,2021-06-22,0.0
11608,45,1,2021-06-23,0.0
11609,45,1,2021-06-24,0.0
11610,45,1,2021-06-25,1.0
11611,45,1,2021-06-28,0.0
11612,45,1,2021-06-29,0.0
11613,45,1,2021-06-30,1.0
11614,45,1,2021-07-01,1.0
11615,45,1,2021-07-02,1.0
11616,45,1,2021-07-05,1.0
11617,45,1,2021-07-06,0.0
11618,45,1,2021-07-07,0.0
11619,45,1,2021-07-08,1.0
11620,45,1,2021-07-09,1.0
11621,45,1,2021-07-12,1.0
11622,45,1,2021-07-13,1.0
11623,45,1,2021-07-14,0.0
11624,45,1,2021-07-15,1.0
11625,45,1,2021-07-16,0.0
11626,45,1,2021-07-19,1.0
11627,45,1,2021-07-20,1.0
11628,45,1,2021-07-21,1.0
11629,45,1,2021-07-22,1.0
11630,45,1,2021-07-23,0.0
11631,45,1,2021-07-26,0.0
11632,45,1,2021-07-27,1.0
11633,45,1,2021-07-28,1.0
11634,45,1,2021-07-29,1.0
11635,45,1,2021-07-30,0.0
11636,45,1,2021-08-02,0.0
11637,45,1,2021-08-03,1.0
11638,45,1,2021-08-04,0.0
11639,45,1,2021-08-05,1.0
11640,45,1,2021-08-06,1.0
11641,45,1,2021-08-09,
11642,45,1,2021-08-10,0.0
11643,45,1,2021-08-11,0.0
11644,45,1,2021-08-12,1.0
11645,45,1,2021-08-13,0.0
11646,45,1,2021-08-16,1.0
11647,45,1,2021-08-17,1.0
11648,45,1,2021-08-18,1.0
11649,45,1,2021-08-19,0.0
11650,45,1,2021-08-20,1.0
11651,45,1,2021-08-23,1.0
11652,45,1,2021-08-24,1.0
11653,45,1,2021-08-25,1.0
11654,45,1,2021-08-26,1.0
11655,45,1,2021-08-27,
11656,45,1,2021-08-30,1.0
11657,45,1,2021-08-31,1.0
11658,45,1,2021-09-01,1.0
11659,45,1,2021-09-02,1.0
11660,45,1,2021-09-03,0.0
11661,45,1,2021-09-06,1.0
11662,45,1,2021-09-07,0.0
11663,45,1,2021-09-08,1.0
11664,45,1,2021-09-09,0.0
11665,45,1,2021-09-10,1.0
11666,45,1,2021-09-13,0.0
11667,45,1,2021-09-14,0.0
11668,45,1,2021-09-15,0.0
11669,45,1,2021-09-16,0.0
11670,45,1,2021-09-17,1.0
11671,45,1,2021-09-20,0.0
11672,45,1,2021-09-21,0.0
11673,45,1,2021-09-22,0.0
11674,45,1,2021-09-23,1.0
11675,45,1,2021-09-24,1.0
11676,45,1,2021-09-27,0.0
11677,45,1,2021-09-28,0.0
11678,45,1,2021-09-29,0.0
11679,45,1,2021-09-30,1.0
11680,45,1,2021-10-01,0.0
11681,45,1,2021-10-04,1.0
11682,45,1,2021-10-05,0.0
11683,45,1,2021-10-06,1.0
11684,45,1,2021-10-07,1.0
11685,45,1,2021-10-08,1.0
11686,45,1,2021-10-11,1.0
11687,45,1,2021-10-12,0.0
11688,45,1,2021-10-13,1.0
11689,45,1,2021-10-14,0.0
11690,45,1,2021-10-15,0.0
11691,45,1,2021-10-18,0.0
11692,45,1,2021-10-19,1.0
11693,45,1,2021-10-20,0.0
11694,45,1,2021-10-21,1.0
11695,45,1,2021-10-22,1.0
11696,45,1,2021-10-25,0.0
11697,45,1,2021-10-26,0.0
11698,45,1,2021-10-27,0.0
11699,45,1,2021-10-28,0.0
11700,45,1,2021-10-29,1.0
11701,45,1,2021-11-01,1.0
11702,45,1,2021-11-02,0.0
11703,45,1,2021-11-03,1.0
11704,45,1,2021-11-04,1.0
11705,45,1,2021-11-05,1.0
11706,45,1,2021-11-08,0.0
11707,45,1,2021-11-09,0.0
11708,45,1,2021-11-10,1.0
11709,45,1,2021-11-11,1.0
11710,45,1,2021-11-12,1.0
11711,45,1,2021-11-15,1.0
11712,45,1,2021-11-16,0.0
11713,45,1,2021-11-17,1.0
11714,45,1,2021-11-18,0.0
11715,45,1,2021-11-19,1.0
11716,45,1,2021-11-22,0.0
11717,45,1,2021-11-23,0.0
11718,45,1,2021-11-24,0.0
11719,45,1,2021-11-25,1.0
11720,45,1,2021-11-26,1.0
11721,45,1,2021-11-29,1.0
11722,45,1,2021-11-30,0.0
11723,45,1,2021-12-01,0.0
11724,45,1,2021-12-02,0.0
11725,45,1,2021-12-03,1.0
11726,45,1,2021-12-06,1.0
11727,45,1,2021-12-07,1.0
11728,45,1,2021-12-08,1.0
11729,45,1,2021-12-09,0.0
11730,45,1,2021-12-10,0.0
11731,45,1,2021-12-13,0.0
11732,45,1,2021-12-14,1.0
11733,45,1,2021-12-15,1.0
11734,45,1,2021-12-16,0.0
11735,45,1,2021-12-17,0.0
11736,45,1,2021-12-20,1.0
11737,45,1,2021-12-21,1.0
11738,45,1,2021-12-22,0.0
11739,45,1,2021-12-23,1.0
11740,45,1,2021-12-24,1.0
11741,45,1,2021-12-27,1.0
11742,45,1,2021-12-28,1.0
11743,45,1,2021-12-29,1.0
11744,45,1,2021-12-30,1.0
11745,45,1,2021-12-31,1.0
11746,46,1,2021-01-01,0.0
11747,46,1,2021-01-04,1.0
11748,46,1,2021-01-05,0.0
11749,46,1,2021-01-06,0.0
11750,46,1,2021-01-07,0.0
11751,46,1,2021-01-08,0.0
11752,46,1,2021-01-11,0.0
11753,46,1,2021-01-12,1.0
11754,46,1,2021-01-13,1.0
11755,46,1,2021-01-14,1.0
11756,46,1,2021-01-15,0.0
11757,46,1,2021-01-18,0.0
11758,46,1,2021-01-19,1.0
11759,46,1,2021-01-20,1.0
11760,46,1,2021-01-21,0.0
11761,46,1,2021-01-22,1.0
11762,46,1,2021-01-25,0.0
11763,46,1,2021-01-26,1.0
11764,46,1,2021-01-27,1.0
11765,46,1,2021-01-28,1.0
11766,46,1,2021-01-29,1.0
11767,46,1,2021-02-01,0.0
11768,46,1,2021-02-02,1.0
11769,46,1,2021-02-03,0.0
11770,46,1,2021-02-04,0.0
11771,46,1,2021-02-05,1.0
11772,46,1,2021-02-08,1.0
11773,46,1,2021-02-09,1.0
11774,46,1,2021-02-10,1.0
11775,46,1,2021-02-11,1.0
11776,46,1,2021-02-12,1.0
11777,46,1,2021-02-15,0.0
11778,46,1,2021-02-16,1.0
11779,46,1,2021-02-17,1.0
11780,46,1,2021-02-18,0.0
11781,46,1,2021-02-19,1.0
11782,46,1,2021-02-22,0.0
11783,46,1,2021-02-23,0.0
11784,46,1,2021-02-24,0.0
11785,46,1,2021-02-25,0.0
11786,46,1,2021-02-26,1.0
11787,46,1,2021-03-01,0.0
11788,46,1,2021-03-02,0.0
11789,46,1,2021-03-03,0.0
11790,46,1,2021-03-04,0.0
11791,46,1,2021-03-05,0.0
11792,46,1,2021-03-08,1.0
11793,46,1,2021-03-09,0.0
11794,46,1,2021-03-10,0.0
11795,46,1,2021-03-11,0.0
11796,46,1,2021-03-12,0.0
11797,46,1,2021-03-15,0.0
11798,46,1,2021-03-16,1.0
11799,46,1,2021-03-17,1.0
11800,46,1,2021-03-18,1.0
11801,46,1,2021-03-19,0.0
11802,46,1,2021-03-22,1.0
11803,46,1,2021-03-23,1.0
11804,46,1,2021-03-24,1.0
11805,46,1,2021-03-25,0.0
11806,46,1,2021-03-26,0.0
11807,46,1,2021-03-29,0.0
11808,46,1,2021-03-30,1.0
11809,46,1,2021-03-31,1.0
11810,46,1,2021-04-01,1.0
11811,46,1,2021-04-02,0.0
11812,46,1,2021-04-05,0.0
11813,46,1,2021-04-06,0.0
11814,46,1,2021-04-07,1.0
11815,46,1,2021-04-08,1.0
11816,46,1,2021-04-09,1.0
11817,46,1,2021-04-12,1.0
11818,46,1,2021-04-13,0.0
11819,46,1,2021-04-14,1.0
11820,46,1,2021-04-15,0.0
11821,46,1,2021-04-16,0.0
11822,46,1,2021-04-19,0.0
11823,46,1,2021-04-20,1.0
11824,46,1,2021-04-21,0.0
11825,46,1,2021-04-22,1.0
11826,46,1,2021-04-23,1.0
11827,46,1,2021-04-26,1.0
11828,46,1,2021-04-27,0.0
11829,46,1,2021-04-28,1.0
11830,46,1,2021-04-29,1.0
11831,46,1,2021-04-30,1.0
11832,46,1,2021-05-03,1.0
11833,46,1,2021-05-04,1.0
11834,46,1,2021-05-05,0.0
11835,46,1,2021-05-06,1.0
11836,46,1,2021-05-07,1.0
11837,46,1,2021-05-10,0.0
11838,46,1,2021-05-11,0.0
11839,46,1,2021-05-12,1.0
11840,46,1,2021-05-13,1.0
11841,46,1,2021-05-14,0.0
11842,46,1,2021-05-17,0.0
11843,46,1,2021-05-18,1.0
11844,46,1,2021-05-19,1.0
11845,46,1,2021-05-20,1.0
11846,46,1,2021-05-21,1.0
11847,46,1,2021-05-24,1.0
11848,46,1,2021-05-25,1.0
11849,46,1,2021-05-26,
11850,46,1,2021-05-27,1.0
11851,46,1,2021-05-28,0.0
11852,46,1,2021-05-31,1.0
11853,46,1,2021-06-01,1.0
11854,46,1,2021-06-02,1.0
11855,46,1,2021-06-03,0.0
11856,46,1,2021-06-04,1.0
11857,46,1,2021-06-07,0.0
11858,46,1,2021-06-08,0.0
11859,46,1,2021-06-09,1.0
11860,46,1,2021-06-10,1.0
11861,46,1,2021-06-11,0.0
11862,46,1,2021-06-14,0.0
11863,46,1,2021-06-15,0.0
11864,46,1,2021-06-16,0.0
11865,46,1,2021-06-17,0.0
11866,46,1,2021-06-18,1.0
11867,46,1,2021-06-21,1.0
11868,46,1,2021-06-22,1.0
11869,46,1,2021-06-23,0.0
11870,46,1,2021-06-24,1.0
11871,46,1,2021-06-25,1.0
11872,46,1,2021-06-28,1.0
11873,46,1,2021-06-29,0.0
11874,46,1,2021-06-30,1.0
11875,46,1,2021-07-01,0.0
11876,46,1,2021-07-02,1.0
11877,46,1,2021-07-05,0.0
11878,46,1,2021-07-06,1.0
11879,46,1,2021-07-07,0.0
11880,46,1,2021-07-08,1.0
11881,46,1,2021-07-09,0.0
11882,46,1,2021-07-12,1.0
11883,46,1,2021-07-13,1.0
11884,46,1,2021-07-14,1.0
11885,46,1,2021-07-15,0.0
11886,46,1,2021-07-16,0.0
11887,46,1,2021-07-19,0.0
11888,46,1,2021-07-20,0.0
11889,46,1,2021-07-21,0.0
11890,46,1,2021-07-22,
11891,46,1,2021-07-23,0.0
11892,46,1,2021-07-26,0.0
11893,46,1,2021-07-27,1.0
11894,46,1,2021-07-28,0.0
11895,46,1,2021-07-29,0.0
11896,46,1,2021-07-30,0.0
11897,46,1,2021-08-02,0.0
11898,46,1,2021-08-03,1.0
11899,46,1,2021-08-04,0.0
11900,46,1,2021-08-05,1.0
11901,46,1,2021-08-06,1.0
11902,46,1,2021-08-09,1.0
11903,46,1,2021-08-10,0.0
11904,46,1,2021-08-11,1.0
11905,46,1,2021-08-12,0.0
11906,46,1,2021-08-13,0.0
11907,46,1,2021-08-16,0.0
11908,46,1,2021-08-17,1.0
11909,46,1,2021-08-18,1.0
11910,46,1,2021-08-19,1.0
11911,46,1,2021-08-20,1.0
11912,46,1,2021-08-23,0.0
11913,46,1,2021-08-24,1.0
11914,46,1,2021-08-25,0.0
11915,46,1,2021-08-26,0.0
11916,46,1,2021-08-27,0.0
11917,46,1,2021-08-30,1.0
11918,46,1,2021-08-31,0.0
11919,46,1,2021-09-01,0.0
11920,46,1,2021-09-02,0.0
11921,46,1,2021-09-03,1.0
11922,46,1,2021-09-06,1.0
11923,46,1,2021-09-07,1.0
11924,46,1,2021-09-08,1.0
11925,46,1,2021-09-09,0.0
11926,46,1,2021-09-10,0.0
11927,46,1,2021-09-13,0.0
11928,46,1,2021-09-14,0.0
11929,46,1,2021-09-15,1.0
11930,46,1,2021-09-16,0.0
11931,46,1,2021-09-17,0.0
11932,46,1,2021-09-20,0.0
11933,46,1,2021-09-21,
11934,46,1,2021-09-22,0.0
11935,46,1,2021-09-23,0.0
11936,46,1,2021-09-24,0.0
11937,46,1,2021-09-27,0.0
11938,46,1,2021-09-28,1.0
11939,46,1,2021-09-29,0.0
11940,46,1,2021-09-30,0.0
11941,46,1,2021-10-01,0.0
11942,46,1,2021-10-04,1.0
11943,46,1,2021-10-05,0.0
11944,46,1,2021-10-06,0.0
11945,46,1,2021-10-07,0.0
11946,46,1,2021-10-08,1.0
11947,46,1,2021-10-11,0.0
11948,46,1,2021-10-12,0.0
11949,46,1,2021-10-13,1.0
11950,46,1,2021-10-14,0.0
11951,46,1,2021-10-15,0.0
11952,46,1,2021-10-18,0.0
11953,46,1,2021-10-19,1.0
11954,46,1,2021-10-20,0.0
11955,46,1,2021-10-21,1.0
11956,46,1,2021-10-22,0.0
11957,46,1,2021-10-25,1.0
11958,46,1,2021-10-26,0.0
11959,46,1,2021-10-27,0.0
11960,46,1,2021-10-28,0.0
11961,46,1,2021-10-29,1.0
11962,46,1,2021-11-01,0.0
11963,46,1,2021-11-02,0.0
11964,46,1,2021-11-03,0.0
11965,46,1,2021-11-04,1.0
11966,46,1,2021-11-05,1.0
11967,46,1,2021-11-08,1.0
11968,46,1,2021-11-09,0.0
11969,46,1,2021-11-10,0.0
11970,46,1,2021-11-11,0.0
11971,46,1,2021-11-12,0.0
11972,46,1,2021-11-15,1.0
11973,46,1,2021-11-16,0.0
11974,46,1,2021-11-17,0.0
11975,46,1,2021-11-18,1.0
11976,46,1,2021-11-19,1.0
11977,46,1,2021-11-22,0.0
11978,46,1,2021-11-23,0.0
11979,46,1,2021-11-24,1.0
11980,46,1,2021-11-25,0.0
11981,46,1,2021-11-26,0.0
11982,46,1,2021-11-29,1.0
11983,46,1,2021-11-30,0.0
11984,46,1,2021-12-01,0.0
11985,46,1,2021-12-02,0.0
11986,46,1,2021-12-03,1.0
11987,46,1,2021-12-06,0.0
11988,46,1,2021-12-07,1.0
11989,46,1,2021-12-08,1.0
11990,46,1,2021-12-09,1.0
11991,46,1,2021-12-10,0.0
11992,46,1,2021-12-13,1.0
11993,46,1,2021-12-14,1.0
11994,46,1,2021-12-15,0.0
11995,46,1,2021-12-16,0.0
11996,46,1,2021-12-17,0.0
11997,46,1,2021-12-20,0.0
11998,46,1,2021-12-21,0.0
11999,46,1,2021-12-22,0.0
12000,46,1,2021-12-23,0.0
12001,46,1,2021-12-24,1.0
12002,46,1,2021-12-27,1.0
12003,46,1,2021-12-28,1.0
12004,46,1,2021-12-29,0.0
12005,46,1,2021-12-30,0.0
12006,46,1,2021-12-31,0.0
12007,47,1,2021-01-01,0.0
12008,47,1,2021-01-04,1.0
12009,47,1,2021-01-05,1.0
12010,47,1,2021-01-06,1.0
12011,47,1,2021-01-07,1.0
12012,47,1,2021-01-08,0.0
12013,47,1,2021-01-11,0.0
12014,47,1,2021-01-12,1.0
12015,47,1,2021-01-13,1.0
12016,47,1,2021-01-14,0.0
12017,47,1,2021-01-15,0.0
12018,47,1,2021-01-18,1.0
12019,47,1,2021-01-19,1.0
12020,47,1,2021-01-20,1.0
12021,47,1,2021-01-21,1.0
12022,47,1,2021-01-22,1.0
12023,47,1,2021-01-25,0.0
12024,47,1,2021-01-26,1.0
12025,47,1,2021-01-27,1.0
12026,47,1,2021-01-28,1.0
12027,47,1,2021-01-29,1.0
12028,47,1,2021-02-01,1.0
12029,47,1,2021-02-02,1.0
12030,47,1,2021-02-03,0.0
12031,47,1,2021-02-04,1.0
12032,47,1,2021-02-05,1.0
12033,47,1,2021-02-08,0.0
12034,47,1,2021-02-09,0.0
12035,47,1,2021-02-10,0.0
12036,47,1,2021-02-11,1.0
12037,47,1,2021-02-12,1.0
12038,47,1,2021-02-15,1.0
12039,47,1,2021-02-16,0.0
12040,47,1,2021-02-17,0.0
12041,47,1,2021-02-18,1.0
12042,47,1,2021-02-19,0.0
12043,47,1,2021-02-22,0.0
12044,47,1,2021-02-23,1.0
12045,47,1,2021-02-24,0.0
12046,47,1,2021-02-25,0.0
12047,47,1,2021-02-26,1.0
12048,47,1,2021-03-01,1.0
12049,47,1,2021-03-02,0.0
12050,47,1,2021-03-03,1.0
12051,47,1,2021-03-04,0.0
12052,47,1,2021-03-05,0.0
12053,47,1,2021-03-08,1.0
12054,47,1,2021-03-09,1.0
12055,47,1,2021-03-10,1.0
12056,47,1,2021-03-11,0.0
12057,47,1,2021-03-12,1.0
12058,47,1,2021-03-15,1.0
12059,47,1,2021-03-16,1.0
12060,47,1,2021-03-17,0.0
12061,47,1,2021-03-18,1.0
12062,47,1,2021-03-19,0.0
12063,47,1,2021-03-22,1.0
12064,47,1,2021-03-23,1.0
12065,47,1,2021-03-24,0.0
12066,47,1,2021-03-25,0.0
12067,47,1,2021-03-26,1.0
12068,47,1,2021-03-29,0.0
12069,47,1,2021-03-30,
12070,47,1,2021-03-31,1.0
12071,47,1,2021-04-01,0.0
12072,47,1,2021-04-02,0.0
12073,47,1,2021-04-05,
12074,47,1,2021-04-06,1.0
12075,47,1,2021-04-07,0.0
12076,47,1,2021-04-08,0.0
12077,47,1,2021-04-09,0.0
12078,47,1,2021-04-12,0.0
12079,47,1,2021-04-13,1.0
12080,47,1,2021-04-14,0.0
12081,47,1,2021-04-15,1.0
12082,47,1,2021-04-16,0.0
12083,47,1,2021-04-19,1.0
12084,47,1,2021-04-20,0.0
12085,47,1,2021-04-21,1.0
12086,47,1,2021-04-22,1.0
12087,47,1,2021-04-23,1.0
12088,47,1,2021-04-26,1.0
12089,47,1,2021-04-27,1.0
12090,47,1,2021-04-28,0.0
12091,47,1,2021-04-29,1.0
12092,47,1,2021-04-30,1.0
12093,47,1,2021-05-03,1.0
12094,47,1,2021-05-04,0.0
12095,47,1,2021-05-05,1.0
12096,47,1,2021-05-06,1.0
12097,47,1,2021-05-07,1.0
12098,47,1,2021-05-10,1.0
12099,47,1,2021-05-11,0.0
12100,47,1,2021-05-12,0.0
12101,47,1,2021-05-13,1.0
12102,47,1,2021-05-14,0.0
12103,47,1,2021-05-17,0.0
12104,47,1,2021-05-18,0.0
12105,47,1,2021-05-19,1.0
12106,47,1,2021-05-20,
12107,47,1,2021-05-21,0.0
12108,47,1,2021-05-24,1.0
12109,47,1,2021-05-25,1.0
12110,47,1,2021-05-26,1.0
12111,47,1,2021-05-27,1.0
12112,47,1,2021-05-28,0.0
12113,47,1,2021-05-31,
12114,47,1,2021-06-01,0.0
12115,47,1,2021-06-02,0.0
12116,47,1,2021-06-03,1.0
12117,47,1,2021-06-04,1.0
12118,47,1,2021-06-07,1.0
12119,47,1,2021-06-08,1.0
12120,47,1,2021-06-09,0.0
12121,47,1,2021-06-10,0.0
12122,47,1,2021-06-11,0.0
12123,47,1,2021-06-14,1.0
12124,47,1,2021-06-15,0.0
12125,47,1,2021-06-16,0.0
12126,47,1,2021-06-17,0.0
12127,47,1,2021-06-18,1.0
12128,47,1,2021-06-21,0.0
12129,47,1,2021-06-22,1.0
12130,47,1,2021-06-23,1.0
12131,47,1,2021-06-24,1.0
12132,47,1,2021-06-25,1.0
12133,47,1,2021-06-28,1.0
12134,47,1,2021-06-29,0.0
12135,47,1,2021-06-30,1.0
12136,47,1,2021-07-01,1.0
12137,47,1,2021-07-02,0.0
12138,47,1,2021-07-05,1.0
12139,47,1,2021-07-06,0.0
12140,47,1,2021-07-07,0.0
12141,47,1,2021-07-08,1.0
12142,47,1,2021-07-09,0.0
12143,47,1,2021-07-12,1.0
12144,47,1,2021-07-13,0.0
12145,47,1,2021-07-14,1.0
12146,47,1,2021-07-15,
12147,47,1,2021-07-16,0.0
12148,47,1,2021-07-19,1.0
12149,47,1,2021-07-20,1.0
12150,47,1,2021-07-21,0.0
12151,47,1,2021-07-22,0.0
12152,47,1,2021-07-23,
12153,47,1,2021-07-26,1.0
12154,47,1,2021-07-27,1.0
12155,47,1,2021-07-28,1.0
12156,47,1,2021-07-29,0.0
12157,47,1,2021-07-30,1.0
12158,47,1,2021-08-02,1.0
12159,47,1,2021-08-03,0.0
12160,47,1,2021-08-04,0.0
12161,47,1,2021-08-05,1.0
12162,47,1,2021-08-06,1.0
12163,47,1,2021-08-09,1.0
12164,47,1,2021-08-10,0.0
12165,47,1,2021-08-11,0.0
12166,47,1,2021-08-12,0.0
12167,47,1,2021-08-13,0.0
12168,47,1,2021-08-16,0.0
12169,47,1,2021-08-17,1.0
12170,47,1,2021-08-18,0.0
12171,47,1,2021-08-19,0.0
12172,47,1,2021-08-20,0.0
12173,47,1,2021-08-23,1.0
12174,47,1,2021-08-24,1.0
12175,47,1,2021-08-25,0.0
12176,47,1,2021-08-26,1.0
12177,47,1,2021-08-27,1.0
12178,47,1,2021-08-30,0.0
12179,47,1,2021-08-31,0.0
12180,47,1,2021-09-01,1.0
12181,47,1,2021-09-02,0.0
12182,47,1,2021-09-03,0.0
12183,47,1,2021-09-06,1.0
12184,47,1,2021-09-07,0.0
12185,47,1,2021-09-08,1.0
12186,47,1,2021-09-09,1.0
12187,47,1,2021-09-10,0.0
12188,47,1,2021-09-13,0.0
12189,47,1,2021-09-14,1.0
12190,47,1,2021-09-15,1.0
12191,47,1,2021-09-16,
12192,47,1,2021-09-17,0.0
12193,47,1,2021-09-20,1.0
12194,47,1,2021-09-21,0.0
12195,47,1,2021-09-22,1.0
12196,47,1,2021-09-23,0.0
12197,47,1,2021-09-24,1.0
12198,47,1,2021-09-27,1.0
12199,47,1,2021-09-28,0.0
12200,47,1,2021-09-29,1.0
12201,47,1,2021-09-30,1.0
12202,47,1,2021-10-01,0.0
12203,47,1,2021-10-04,0.0
12204,47,1,2021-10-05,1.0
12205,47,1,2021-10-06,1.0
12206,47,1,2021-10-07,0.0
12207,47,1,2021-10-08,1.0
12208,47,1,2021-10-11,1.0
12209,47,1,2021-10-12,1.0
12210,47,1,2021-10-13,0.0
12211,47,1,2021-10-14,1.0
12212,47,1,2021-10-15,1.0
12213,47,1,2021-10-18,0.0
12214,47,1,2021-10-19,1.0
12215,47,1,2021-10-20,0.0
12216,47,1,2021-10-21,1.0
12217,47,1,2021-10-22,1.0
12218,47,1,2021-10-25,1.0
12219,47,1,2021-10-26,0.0
12220,47,1,2021-10-27,1.0
12221,47,1,2021-10-28,1.0
12222,47,1,2021-10-29,
12223,47,1,2021-11-01,1.0
12224,47,1,2021-11-02,0.0
12225,47,1,2021-11-03,1.0
12226,47,1,2021-11-04,1.0
12227,47,1,2021-11-05,0.0
12228,47,1,2021-11-08,1.0
12229,47,1,2021-11-09,0.0
12230,47,1,2021-11-10,1.0
12231,47,1,2021-11-11,1.0
12232,47,1,2021-11-12,0.0
12233,47,1,2021-11-15,1.0
12234,47,1,2021-11-16,1.0
12235,47,1,2021-11-17,0.0
12236,47,1,2021-11-18,1.0
12237,47,1,2021-11-19,0.0
12238,47,1,2021-11-22,1.0
12239,47,1,2021-11-23,1.0
12240,47,1,2021-11-24,0.0
12241,47,1,2021-11-25,1.0
12242,47,1,2021-11-26,0.0
12243,47,1,2021-11-29,1.0
12244,47,1,2021-11-30,1.0
12245,47,1,2021-12-01,1.0
12246,47,1,2021-12-02,0.0
12247,47,1,2021-12-03,1.0
12248,47,1,2021-12-06,0.0
12249,47,1,2021-12-07,1.0
12250,47,1,2021-12-08,1.0
12251,47,1,2021-12-09,0.0
12252,47,1,2021-12-10,1.0
12253,47,1,2021-12-13,1.0
12254,47,1,2021-12-14,1.0
12255,47,1,2021-12-15,1.0
12256,47,1,2021-12-16,1.0
12257,47,1,2021-12-17,0.0
12258,47,1,2021-12-20,1.0
12259,47,1,2021-12-21,0.0
12260,47,1,2021-12-22,0.0
12261,47,1,2021-12-23,1.0
12262,47,1,2021-12-24,0.0
12263,47,1,2021-12-27,0.0
12264,47,1,2021-12-28,1.0
12265,47,1,2021-12-29,1.0
12266,47,1,2021-12-30,1.0
12267,47,1,2021-12-31,1.0
12268,48,1,2021-01-01,0.0
12269,48,1,2021-01-04,0.0
12270,48,1,2021-01-05,1.0
12271,48,1,2021-01-06,1.0
12272,48,1,2021-01-07,1.0
12273,48,1,2021-01-08,0.0
12274,48,1,2021-01-11,0.0
12275,48,1,2021-01-12,1.0
12276,48,1,2021-01-13,1.0
12277,48,1,2021-01-14,0.0
12278,48,1,2021-01-15,0.0
12279,48,1,2021-01-18,0.0
12280,48,1,2021-01-19,0.0
12281,48,1,2021-01-20,1.0
12282,48,1,2021-01-21,0.0
12283,48,1,2021-01-22,1.0
12284,48,1,2021-01-25,0.0
12285,48,1,2021-01-26,0.0
12286,48,1,2021-01-27,0.0
12287,48,1,2021-01-28,0.0
12288,48,1,2021-01-29,1.0
12289,48,1,2021-02-01,0.0
12290,48,1,2021-02-02,1.0
12291,48,1,2021-02-03,0.0
12292,48,1,2021-02-04,1.0
12293,48,1,2021-02-05,0.0
12294,48,1,2021-02-08,0.0
12295,48,1,2021-02-09,0.0
12296,48,1,2021-02-10,0.0
12297,48,1,2021-02-11,1.0
12298,48,1,2021-02-12,0.0
12299,48,1,2021-02-15,1.0
12300,48,1,2021-02-16,1.0
12301,48,1,2021-02-17,0.0
12302,48,1,2021-02-18,1.0
12303,48,1,2021-02-19,1.0
12304,48,1,2021-02-22,1.0
12305,48,1,2021-02-23,0.0
12306,48,1,2021-02-24,1.0
12307,48,1,2021-02-25,0.0
12308,48,1,2021-02-26,1.0
12309,48,1,2021-03-01,1.0
12310,48,1,2021-03-02,0.0
12311,48,1,2021-03-03,1.0
12312,48,1,2021-03-04,0.0
12313,48,1,2021-03-05,0.0
12314,48,1,2021-03-08,1.0
12315,48,1,2021-03-09,0.0
12316,48,1,2021-03-10,0.0
12317,48,1,2021-03-11,0.0
12318,48,1,2021-03-12,1.0
